ordinal,rank,score,valid,scoreDisplay,competitorId,year,competition
12.0,25.0,16.0,1.0,09:01.38,180541.0,2022,games
13.0,15.0,46.0,1.0,02:20.60,180541.0,2022,games
14.0,23.0,22.0,1.0,09:25.00,180541.0,2022,games
1.0,23.0,36.0,1.0,39:02.59,1105497.0,2022,games
2.0,19.0,46.0,1.0,07:15.92,1105497.0,2022,games
3.0,29.0,24.0,1.0,8 rep,1105497.0,2022,games
4.0,21.0,40.0,1.0,21 pt,1105497.0,2022,games
5.0,19.0,46.0,1.0,CAP+10,1105497.0,2022,games
6.0,21.0,40.0,1.0,36:27.84,1105497.0,2022,games
7.0,17.0,52.0,1.0,14:50.13,1105497.0,2022,games
8.0,29.0,24.0,1.0,CAP+33,1105497.0,2022,games
9.0,11.0,70.0,1.0,147 cal,1105497.0,2022,games
10.0,28.0,26.0,1.0,04:41.12,1105497.0,2022,games
11.0,27.0,28.0,1.0,300 lb,1105497.0,2022,games
12.0,20.0,31.0,1.0,07:59.43,1105497.0,2022,games
13.0,26.0,13.0,1.0,CAP+1,1105497.0,2022,games
14.0,14.0,49.0,1.0,08:52.79,1105497.0,2022,games
1.0,27.0,28.0,1.0,39:42.87,371085.0,2022,games
2.0,37.0,8.0,1.0,07:59.42,371085.0,2022,games
3.0,23.0,36.0,1.0,12 rep,371085.0,2022,games
4.0,30.0,22.0,1.0,30 pt,371085.0,2022,games
5.0,16.0,55.0,1.0,CAP+6,371085.0,2022,games
6.0,33.0,16.0,1.0,41:58.61,371085.0,2022,games
7.0,35.0,12.0,1.0,17:06.94,371085.0,2022,games
8.0,7.0,82.0,1.0,07:44.44,371085.0,2022,games
9.0,31.0,20.0,1.0,134 cal,371085.0,2022,games
10.0,16.0,55.0,1.0,04:20.13,371085.0,2022,games
11.0,8.0,79.0,1.0,320 lb,371085.0,2022,games
12.0,21.0,28.0,1.0,08:01.50,371085.0,2022,games
13.0,11.0,60.0,1.0,01:57.63,371085.0,2022,games
14.0,28.0,7.0,1.0,09:54.15,371085.0,2022,games
1.0,19.0,46.0,1.0,38:46.87,156156.0,2022,games
2.0,25.0,32.0,1.0,07:26.95,156156.0,2022,games
3.0,16.0,55.0,1.0,13 rep,156156.0,2022,games
4.0,22.0,38.0,1.0,22 pt,156156.0,2022,games
5.0,14.0,61.0,1.0,CAP+6,156156.0,2022,games
6.0,22.0,38.0,1.0,38:10.42,156156.0,2022,games
7.0,23.0,36.0,1.0,15:12.94,156156.0,2022,games
8.0,25.0,32.0,1.0,CAP+7,156156.0,2022,games
9.0,27.0,28.0,1.0,137 cal,156156.0,2022,games
10.0,20.0,43.0,1.0,04:24.24,156156.0,2022,games
11.0,36.0,10.0,1.0,280 lb,156156.0,2022,games
12.0,28.0,7.0,1.0,09:18.47,156156.0,2022,games
13.0,12.0,56.0,1.0,02:06.97,156156.0,2022,games
14.0,22.0,25.0,1.0,09:23.41,156156.0,2022,games
1.0,22.0,38.0,1.0,38:59.83,929317.0,2022,games
2.0,26.0,30.0,1.0,07:27.37,929317.0,2022,games
3.0,27.0,28.0,1.0,10 rep,929317.0,2022,games
4.0,20.0,43.0,1.0,20 pt,929317.0,2022,games
5.0,10.0,73.0,1.0,CAP+2,929317.0,2022,games
6.0,38.0,6.0,1.0,44:36.30,929317.0,2022,games
7.0,11.0,70.0,1.0,14:18.12,929317.0,2022,games
8.0,4.0,91.0,1.0,07:07.08,929317.0,2022,games
9.0,39.0,4.0,1.0,121 cal,929317.0,2022,games
10.0,39.0,4.0,1.0,05:56.29,929317.0,2022,games
11.0,34.0,14.0,1.0,290 lb,929317.0,2022,games
12.0,23.0,22.0,1.0,08:42.03,929317.0,2022,games
13.0,28.0,7.0,1.0,CAP+4,929317.0,2022,games
14.0,26.0,13.0,1.0,09:45.15,929317.0,2022,games
1.0,15.0,58.0,1.0,38:15.29,251546.0,2022,games
2.0,6.0,85.0,1.0,07:05.73,251546.0,2022,games
3.0,26.0,30.0,1.0,10 rep,251546.0,2022,games
4.0,26.0,30.0,1.0,26 pt,251546.0,2022,games
5.0,27.0,28.0,1.0,CAP+15,251546.0,2022,games
6.0,14.0,61.0,1.0,35:27.43,251546.0,2022,games
7.0,19.0,46.0,1.0,15:01.00,251546.0,2022,games
8.0,19.0,46.0,1.0,09:36.36,251546.0,2022,games
9.0,21.0,40.0,1.0,141 cal,251546.0,2022,games
10.0,34.0,14.0,1.0,05:02.01,251546.0,2022,games
11.0,32.0,18.0,1.0,290 lb,251546.0,2022,games
12.0,30.0,1.0,1.0,10:18.56,251546.0,2022,games
1.0,30.0,22.0,1.0,40:01.29,337194.0,2022,games
2.0,9.0,76.0,1.0,07:06.80,337194.0,2022,games
3.0,33.0,16.0,1.0,7 rep,337194.0,2022,games
4.0,34.0,14.0,1.0,34 pt,337194.0,2022,games
5.0,33.0,16.0,1.0,CAP+21,337194.0,2022,games
6.0,10.0,73.0,1.0,34:27.50,337194.0,2022,games
7.0,33.0,16.0,1.0,16:42.53,337194.0,2022,games
8.0,32.0,18.0,1.0,CAP+36,337194.0,2022,games
9.0,20.0,43.0,1.0,144 cal,337194.0,2022,games
10.0,37.0,8.0,1.0,05:12.07,337194.0,2022,games
11.0,15.0,58.0,1.0,320 lb,337194.0,2022,games
1.0,34.0,14.0,1.0,41:02.32,676693.0,2022,games
2.0,38.0,6.0,1.0,08:12.95,676693.0,2022,games
3.0,32.0,18.0,1.0,8 rep,676693.0,2022,games
4.0,16.0,55.0,1.0,16 pt,676693.0,2022,games
5.0,3.0,94.0,1.0,09:24.49,676693.0,2022,games
6.0,36.0,10.0,1.0,43:32.09,676693.0,2022,games
7.0,32.0,18.0,1.0,16:41.86,676693.0,2022,games
8.0,8.0,79.0,1.0,07:55.89,676693.0,2022,games
9.0,37.0,8.0,1.0,127 cal,676693.0,2022,games
10.0,24.0,34.0,1.0,04:36.05,676693.0,2022,games
11.0,37.0,8.0,1.0,280 lb,676693.0,2022,games
1.0,40.0,2.0,1.0,43:22.60,1718365.0,2022,games
2.0,32.0,18.0,1.0,07:43.27,1718365.0,2022,games
3.0,31.0,20.0,1.0,8 rep,1718365.0,2022,games
4.0,38.0,6.0,1.0,38 pt,1718365.0,2022,games
5.0,6.0,85.0,1.0,09:48.01,1718365.0,2022,games
6.0,27.0,28.0,1.0,38:59.65,1718365.0,2022,games
7.0,18.0,49.0,1.0,14:55.20,1718365.0,2022,games
8.0,39.0,4.0,1.0,CAP+95,1718365.0,2022,games
9.0,8.0,79.0,1.0,148 cal,1718365.0,2022,games
10.0,19.0,46.0,1.0,04:24.08,1718365.0,2022,games
11.0,39.0,4.0,1.0,260 lb,1718365.0,2022,games
1.0,38.0,6.0,1.0,42:33.48,897110.0,2022,games
2.0,33.0,16.0,1.0,07:47.20,897110.0,2022,games
3.0,9.0,76.0,1.0,15 rep,897110.0,2022,games
4.0,40.0,2.0,1.0,40 pt,897110.0,2022,games
5.0,35.0,12.0,1.0,CAP+21,897110.0,2022,games
6.0,29.0,24.0,1.0,39:38.38,897110.0,2022,games
7.0,36.0,10.0,1.0,17:07.66,897110.0,2022,games
8.0,12.0,67.0,1.0,08:28.21,897110.0,2022,games
9.0,28.0,26.0,1.0,136 cal,897110.0,2022,games
10.0,8.0,79.0,1.0,04:12.96,897110.0,2022,games
11.0,31.0,20.0,1.0,290 lb,897110.0,2022,games
1.0,35.0,12.0,1.0,41:02.57,251447.0,2022,games
2.0,24.0,34.0,1.0,07:25.18,251447.0,2022,games
3.0,25.0,32.0,1.0,11 rep,251447.0,2022,games
4.0,10.0,73.0,1.0,10 pt,251447.0,2022,games
5.0,20.0,43.0,1.0,CAP+11,251447.0,2022,games
6.0,26.0,30.0,1.0,38:53.89,251447.0,2022,games
7.0,34.0,14.0,1.0,16:47.00,251447.0,2022,games
8.0,38.0,6.0,1.0,CAP+62,251447.0,2022,games
9.0,29.0,24.0,1.0,136 cal,251447.0,2022,games
10.0,35.0,12.0,1.0,05:02.61,251447.0,2022,games
11.0,23.0,36.0,1.0,300 lb,251447.0,2022,games
1.0,9.0,76.0,1.0,37:29.71,925870.0,2022,games
2.0,34.0,14.0,1.0,07:47.28,925870.0,2022,games
3.0,38.0,6.0,1.0,4 rep,925870.0,2022,games
4.0,23.0,36.0,1.0,23 pt,925870.0,2022,games
5.0,34.0,14.0,1.0,CAP+21,925870.0,2022,games
6.0,25.0,32.0,1.0,38:44.32,925870.0,2022,games
7.0,37.0,8.0,1.0,17:09.27,925870.0,2022,games
8.0,27.0,28.0,1.0,CAP+31,925870.0,2022,games
9.0,24.0,34.0,1.0,139 cal,925870.0,2022,games
10.0,32.0,18.0,1.0,04:48.35,925870.0,2022,games
11.0,22.0,38.0,1.0,310 lb,925870.0,2022,games
1.0,25.0,32.0,1.0,39:26.27,483096.0,2022,games
2.0,27.0,28.0,1.0,07:28.81,483096.0,2022,games
3.0,36.0,10.0,1.0,5 rep,483096.0,2022,games
4.0,35.0,12.0,1.0,35 pt,483096.0,2022,games
5.0,40.0,2.0,1.0,CAP+41,483096.0,2022,games
6.0,35.0,12.0,1.0,42:43.24,483096.0,2022,games
7.0,38.0,6.0,1.0,17:17.10,483096.0,2022,games
8.0,26.0,30.0,1.0,CAP+10,483096.0,2022,games
9.0,35.0,12.0,1.0,129 cal,483096.0,2022,games
10.0,17.0,52.0,1.0,04:21.23,483096.0,2022,games
11.0,33.0,16.0,1.0,290 lb,483096.0,2022,games
1.0,36.0,10.0,1.0,41:25.42,478414.0,2022,games
2.0,35.0,12.0,1.0,07:49.69,478414.0,2022,games
3.0,28.0,26.0,1.0,9 rep,478414.0,2022,games
4.0,33.0,16.0,1.0,33 pt,478414.0,2022,games
5.0,31.0,20.0,1.0,CAP+18,478414.0,2022,games
6.0,37.0,8.0,1.0,43:49.46,478414.0,2022,games
7.0,28.0,26.0,1.0,15:58.08,478414.0,2022,games
8.0,15.0,58.0,1.0,08:54.02,478414.0,2022,games
9.0,38.0,6.0,1.0,126 cal,478414.0,2022,games
10.0,38.0,6.0,1.0,05:40.52,478414.0,2022,games
11.0,38.0,6.0,1.0,280 lb,478414.0,2022,games
1.0,39.0,4.0,1.0,42:39.37,672425.0,2022,games
2.0,39.0,4.0,1.0,08:28.45,672425.0,2022,games
3.0,37.0,8.0,1.0,5 rep,672425.0,2022,games
4.0,39.0,4.0,1.0,39 pt,672425.0,2022,games
5.0,37.0,8.0,1.0,CAP+27,672425.0,2022,games
6.0,39.0,4.0,1.0,45:26.36,672425.0,2022,games
7.0,39.0,4.0,1.0,CAP+1,672425.0,2022,games
8.0,34.0,14.0,1.0,CAP+39,672425.0,2022,games
9.0,33.0,16.0,1.0,133 cal,672425.0,2022,games
10.0,33.0,16.0,1.0,04:49.82,672425.0,2022,games
11.0,20.0,43.0,1.0,310 lb,672425.0,2022,games
1.0,28.0,26.0,1.0,39:55.97,901467.0,2022,games
2.0,40.0,2.0,1.0,09:00.00,901467.0,2022,games
4.0,29.0,24.0,1.0,29 pt,901467.0,2022,games
5.0,36.0,10.0,1.0,CAP+24,901467.0,2022,games
1.0,2.0,97.0,1.0,38:26.64,163097.0,2022,games
2.0,2.0,97.0,1.0,07:08.14,163097.0,2022,games
3.0,1.0,100.0,1.0,18 rep,163097.0,2022,games
4.0,23.0,36.0,1.0,23 pt,163097.0,2022,games
5.0,9.0,76.0,1.0,11:22.64,163097.0,2022,games
6.0,3.0,94.0,1.0,35:11.29,163097.0,2022,games
7.0,1.0,100.0,1.0,11:58.92,163097.0,2022,games
8.0,2.0,97.0,1.0,07:45.28,163097.0,2022,games
9.0,4.0,91.0,1.0,130 cal,163097.0,2022,games
10.0,3.0,94.0,1.0,04:05.12,163097.0,2022,games
11.0,9.0,76.0,1.0,210 lb,163097.0,2022,games
12.0,17.0,40.0,1.0,09:34.20,163097.0,2022,games
13.0,2.0,96.0,1.0,01:16.08,163097.0,2022,games
14.0,10.0,64.0,1.0,09:47.28,163097.0,2022,games
1.0,6.0,85.0,1.0,39:06.04,1239980.0,2022,games
2.0,15.0,58.0,1.0,07:47.24,1239980.0,2022,games
3.0,3.0,94.0,1.0,14 rep,1239980.0,2022,games
4.0,4.0,91.0,1.0,4 pt,1239980.0,2022,games
5.0,3.0,94.0,1.0,10:33.77,1239980.0,2022,games
6.0,9.0,76.0,1.0,37:20.04,1239980.0,2022,games
7.0,2.0,97.0,1.0,12:58.91,1239980.0,2022,games
8.0,15.0,58.0,1.0,11:18.24,1239980.0,2022,games
9.0,9.0,76.0,1.0,127 cal,1239980.0,2022,games
10.0,2.0,97.0,1.0,04:04.66,1239980.0,2022,games
11.0,24.0,34.0,1.0,200 lb,1239980.0,2022,games
12.0,18.0,37.0,1.0,09:49.08,1239980.0,2022,games
13.0,12.0,56.0,1.0,02:25.13,1239980.0,2022,games
14.0,3.0,92.0,1.0,08:45.58,1239980.0,2022,games
1.0,5.0,88.0,1.0,39:01.25,591912.0,2022,games
2.0,25.0,32.0,1.0,07:59.99,591912.0,2022,games
3.0,19.0,46.0,1.0,9 rep,591912.0,2022,games
4.0,16.0,55.0,1.0,16 pt,591912.0,2022,games
5.0,21.0,40.0,1.0,CAP+6,591912.0,2022,games
6.0,2.0,97.0,1.0,35:02.72,591912.0,2022,games
7.0,12.0,67.0,1.0,15:00.33,591912.0,2022,games
8.0,39.0,4.0,1.0,CAP+84,591912.0,2022,games
9.0,3.0,94.0,1.0,133 cal,591912.0,2022,games
10.0,9.0,76.0,1.0,04:19.41,591912.0,2022,games
11.0,3.0,94.0,1.0,230 lb,591912.0,2022,games
12.0,1.0,100.0,1.0,06:46.96,591912.0,2022,games
13.0,1.0,100.0,1.0,01:13.11,591912.0,2022,games
14.0,4.0,88.0,1.0,08:46.72,591912.0,2022,games
1.0,27.0,28.0,1.0,43:40.00,349097.0,2022,games
2.0,12.0,67.0,1.0,07:40.22,349097.0,2022,games
3.0,2.0,97.0,1.0,15 rep,349097.0,2022,games
4.0,1.0,100.0,1.0,1 pt,349097.0,2022,games
5.0,6.0,85.0,1.0,10:48.71,349097.0,2022,games
6.0,6.0,85.0,1.0,36:05.00,349097.0,2022,games
7.0,5.0,88.0,1.0,13:41.83,349097.0,2022,games
8.0,28.0,26.0,1.0,CAP+29,349097.0,2022,games
9.0,12.0,67.0,1.0,124 cal,349097.0,2022,games
10.0,4.0,91.0,1.0,04:08.80,349097.0,2022,games
11.0,15.0,58.0,1.0,200 lb,349097.0,2022,games
12.0,14.0,49.0,1.0,09:05.16,349097.0,2022,games
13.0,25.0,16.0,1.0,CAP+6,349097.0,2022,games
14.0,6.0,80.0,1.0,09:10.18,349097.0,2022,games
1.0,11.0,70.0,1.0,40:20.22,168305.0,2022,games
2.0,6.0,85.0,1.0,07:26.21,168305.0,2022,games
3.0,7.0,82.0,1.0,12 rep,168305.0,2022,games
4.0,31.0,20.0,1.0,31 pt,168305.0,2022,games
5.0,17.0,52.0,1.0,CAP,168305.0,2022,games
6.0,4.0,91.0,1.0,35:13.89,168305.0,2022,games
7.0,27.0,28.0,1.0,16:34.82,168305.0,2022,games
8.0,12.0,67.0,1.0,10:40.68,168305.0,2022,games
9.0,10.0,73.0,1.0,126 cal,168305.0,2022,games
10.0,14.0,61.0,1.0,04:24.71,168305.0,2022,games
11.0,6.0,85.0,1.0,220 lb,168305.0,2022,games
12.0,15.0,46.0,1.0,09:15.26,168305.0,2022,games
13.0,3.0,92.0,1.0,01:21.87,168305.0,2022,games
14.0,13.0,52.0,1.0,09:56.07,168305.0,2022,games
1.0,3.0,94.0,1.0,38:30.48,1931423.0,2022,games
2.0,9.0,76.0,1.0,07:33.66,1931423.0,2022,games
3.0,4.0,91.0,1.0,13 rep,1931423.0,2022,games
4.0,3.0,94.0,1.0,3 pt,1931423.0,2022,games
5.0,16.0,55.0,1.0,CAP,1931423.0,2022,games
6.0,11.0,70.0,1.0,38:08.40,1931423.0,2022,games
7.0,3.0,94.0,1.0,13:29.56,1931423.0,2022,games
8.0,9.0,76.0,1.0,09:43.37,1931423.0,2022,games
9.0,15.0,58.0,1.0,123 cal,1931423.0,2022,games
10.0,10.0,73.0,1.0,04:20.22,1931423.0,2022,games
11.0,33.0,16.0,1.0,180 lb,1931423.0,2022,games
12.0,24.0,19.0,1.0,10:40.60,1931423.0,2022,games
13.0,21.0,28.0,1.0,CAP+2,1931423.0,2022,games
14.0,14.0,49.0,1.0,10:06.95,1931423.0,2022,games
1.0,9.0,76.0,1.0,39:59.64,2942.0,2022,games
2.0,38.0,6.0,1.0,08:18.08,2942.0,2022,games
3.0,24.0,34.0,1.0,8 rep,2942.0,2022,games
4.0,24.0,34.0,1.0,24 pt,2942.0,2022,games
5.0,2.0,97.0,1.0,10:31.72,2942.0,2022,games
6.0,19.0,46.0,1.0,40:20.98,2942.0,2022,games
7.0,6.0,85.0,1.0,13:46.47,2942.0,2022,games
8.0,17.0,52.0,1.0,11:50.98,2942.0,2022,games
9.0,5.0,88.0,1.0,130 cal,2942.0,2022,games
10.0,5.0,88.0,1.0,04:10.73,2942.0,2022,games
11.0,17.0,52.0,1.0,200 lb,2942.0,2022,games
12.0,9.0,68.0,1.0,08:45.35,2942.0,2022,games
13.0,9.0,68.0,1.0,02:05.83,2942.0,2022,games
14.0,2.0,96.0,1.0,08:35.97,2942.0,2022,games
1.0,12.0,67.0,1.0,40:20.29,764556.0,2022,games
2.0,3.0,94.0,1.0,07:17.19,764556.0,2022,games
3.0,6.0,85.0,1.0,12 rep,764556.0,2022,games
4.0,27.0,28.0,1.0,27 pt,764556.0,2022,games
5.0,30.0,22.0,1.0,CAP+20,764556.0,2022,games
6.0,1.0,100.0,1.0,33:34.67,764556.0,2022,games
7.0,17.0,52.0,1.0,15:26.73,764556.0,2022,games
8.0,35.0,12.0,1.0,CAP+35,764556.0,2022,games
9.0,18.0,49.0,1.0,122 cal,764556.0,2022,games
10.0,6.0,85.0,1.0,04:15.81,764556.0,2022,games
11.0,26.0,30.0,1.0,200 lb,764556.0,2022,games
12.0,5.0,84.0,1.0,08:04.36,764556.0,2022,games
13.0,5.0,84.0,1.0,01:27.68,764556.0,2022,games
14.0,7.0,76.0,1.0,09:28.66,764556.0,2022,games
1.0,1.0,100.0,1.0,38:23.74,671666.0,2022,games
2.0,1.0,100.0,1.0,06:59.46,671666.0,2022,games
3.0,17.0,52.0,1.0,9 rep,671666.0,2022,games
4.0,9.0,76.0,1.0,9 pt,671666.0,2022,games
5.0,18.0,49.0,1.0,CAP+3,671666.0,2022,games
6.0,5.0,88.0,1.0,35:51.51,671666.0,2022,games
7.0,4.0,91.0,1.0,13:41.11,671666.0,2022,games
8.0,18.0,49.0,1.0,CAP+3,671666.0,2022,games
9.0,6.0,85.0,1.0,129 cal,671666.0,2022,games
10.0,21.0,40.0,1.0,04:34.86,671666.0,2022,games
11.0,32.0,18.0,1.0,190 lb,671666.0,2022,games
12.0,23.0,22.0,1.0,10:38.47,671666.0,2022,games
13.0,26.0,13.0,1.0,CAP+8,671666.0,2022,games
14.0,5.0,84.0,1.0,08:56.87,671666.0,2022,games
1.0,4.0,91.0,1.0,39:01.04,503582.0,2022,games
2.0,11.0,70.0,1.0,07:40.17,503582.0,2022,games
3.0,18.0,49.0,1.0,9 rep,503582.0,2022,games
4.0,14.0,61.0,1.0,14 pt,503582.0,2022,games
5.0,12.0,67.0,1.0,11:51.29,503582.0,2022,games
6.0,18.0,49.0,1.0,40:11.30,503582.0,2022,games
7.0,16.0,55.0,1.0,15:17.18,503582.0,2022,games
8.0,1.0,100.0,1.0,06:41.18,503582.0,2022,games
9.0,11.0,70.0,1.0,125 cal,503582.0,2022,games
10.0,17.0,52.0,1.0,04:31.39,503582.0,2022,games
11.0,29.0,24.0,1.0,190 lb,503582.0,2022,games
12.0,6.0,80.0,1.0,08:06.83,503582.0,2022,games
13.0,20.0,31.0,1.0,CAP+2,503582.0,2022,games
14.0,11.0,60.0,1.0,09:52.53,503582.0,2022,games
1.0,16.0,55.0,1.0,41:10.34,132258.0,2022,games
2.0,16.0,55.0,1.0,07:47.42,132258.0,2022,games
3.0,9.0,76.0,1.0,12 rep,132258.0,2022,games
4.0,7.0,82.0,1.0,7 pt,132258.0,2022,games
5.0,1.0,100.0,1.0,10:17.06,132258.0,2022,games
6.0,17.0,52.0,1.0,40:11.01,132258.0,2022,games
7.0,10.0,73.0,1.0,14:36.73,132258.0,2022,games
8.0,10.0,73.0,1.0,10:04.54,132258.0,2022,games
9.0,7.0,82.0,1.0,128 cal,132258.0,2022,games
10.0,27.0,28.0,1.0,05:00.89,132258.0,2022,games
11.0,28.0,26.0,1.0,190 lb,132258.0,2022,games
12.0,10.0,64.0,1.0,08:49.08,132258.0,2022,games
13.0,19.0,34.0,1.0,CAP+1,132258.0,2022,games
14.0,21.0,28.0,1.0,10:21.49,132258.0,2022,games
1.0,10.0,73.0,1.0,40:19.55,239442.0,2022,games
2.0,20.0,43.0,1.0,07:52.64,239442.0,2022,games
3.0,10.0,73.0,1.0,12 rep,239442.0,2022,games
4.0,37.0,8.0,1.0,37 pt,239442.0,2022,games
5.0,5.0,88.0,1.0,10:42.96,239442.0,2022,games
6.0,10.0,73.0,1.0,37:58.62,239442.0,2022,games
7.0,15.0,58.0,1.0,15:15.20,239442.0,2022,games
8.0,3.0,94.0,1.0,08:01.72,239442.0,2022,games
9.0,28.0,26.0,1.0,111 cal,239442.0,2022,games
10.0,32.0,18.0,1.0,05:10.38,239442.0,2022,games
11.0,11.0,70.0,1.0,210 lb,239442.0,2022,games
12.0,7.0,76.0,1.0,08:28.28,239442.0,2022,games
13.0,10.0,64.0,1.0,02:21.70,239442.0,2022,games
14.0,19.0,34.0,1.0,10:19.02,239442.0,2022,games
1.0,13.0,64.0,1.0,40:24.64,310687.0,2022,games
2.0,4.0,91.0,1.0,07:20.73,310687.0,2022,games
3.0,13.0,64.0,1.0,10 rep,310687.0,2022,games
4.0,10.0,73.0,1.0,10 pt,310687.0,2022,games
5.0,4.0,91.0,1.0,10:37.31,310687.0,2022,games
6.0,8.0,79.0,1.0,37:12.19,310687.0,2022,games
